# time expDrag(X Y Z) totDrag(X Y Z)
0.1215 -2.25885348550888e-05 6.9444240933463e-05 0.0264006885889636 -6.05307695189357e-05 0.000106128473223479 0.045191086996129
0.1216 -2.13509435375106e-05 8.46690942856668e-05 0.0267867710936461 -5.96264537976391e-05 0.000127607874762162 0.0458791560074245
0.1217 -2.13509435375106e-05 8.46690942856668e-05 0.0267867710936461 -5.79933658567286e-05 0.000127450394629077 0.0458751678689171
0.1218 -2.13509435375106e-05 8.46690942856668e-05 0.0267867710936461 -5.64359350287318e-05 0.000127542738291967 0.0458727661502309
0.1219 -2.13509435375106e-05 8.46690942856668e-05 0.0267867710936461 -5.52330920457538e-05 0.00012732480482158 0.0458722963213614
0.122 -2.13509435375106e-05 8.46690942856668e-05 0.0267867710936461 -5.40532769310242e-05 0.000127099124634075 0.0458735005245729
0.1221 0.000121639903753436 0.000139093916475128 0.0270533925363554 0.000172810442396761 0.000226393413253008 0.0463305343548406
0.1222 0.000121639903753436 0.000139093916475128 0.0270533925363554 0.000169816248457368 0.000224584526353374 0.0463280185310378
0.1223 0.000121639903753436 0.000139093916475128 0.0270533925363554 0.000166996619232193 0.000223208005903895 0.0463276050574192
0.1224 0.000121639903753436 0.000139093916475128 0.0270533925363554 0.000164341379226936 0.000222137764127209 0.046329291387835
0.1225 0.000121639903753436 0.000139093916475128 0.0270533925363554 0.000161565289586341 0.000221403935496024 0.0463326980974066
0.1226 6.12536203794923e-05 0.000249528021486691 0.0275017075157561 6.02727764425734e-05 0.000383911314957878 0.0471888255230023
0.1227 6.12536203794923e-05 0.000249528021486691 0.0275017075157561 5.94031119839218e-05 0.000380791641736482 0.0471823430564096
0.1228 6.12536203794923e-05 0.000249528021486691 0.0275017075157561 5.86631558740404e-05 0.000378134302225886 0.0471788608523093
0.1229 6.12536203794923e-05 0.000249528021486691 0.0275017075157561 5.817856012093e-05 0.000375817540867734 0.0471784970613
0.123 6.12536203794923e-05 0.000249528021486691 0.0275017075157561 5.78183860572432e-05 0.000373615807521339 0.0471812396193114
0.1231 -5.41791490435811e-05 0.000211980945632052 0.0283217759904389 -0.000121304560914354 0.000325899903993918 0.048517941482682
0.1232 -5.41791490435811e-05 0.000211980945632052 0.0283217759904389 -0.000118953875631226 0.000324488370231815 0.0485027085593135
0.1233 -5.41791490435811e-05 0.000211980945632052 0.0283217759904389 -0.000117054277778338 0.000323145742269278 0.0484903361004089
0.1234 -5.41791490435811e-05 0.000211980945632052 0.0283217759904389 -0.000115550569729875 0.000321670969331279 0.048480331459196
0.1235 -5.41791490435811e-05 0.000211980945632052 0.0283217759904389 -0.000114364678554541 0.000319733269998145 0.0484725888603249
0.1236 1.36333841962476e-05 9.87849437798953e-05 0.0285034284870517 -6.75367219050933e-07 0.000155063640466437 0.048758693034809
0.1237 1.36333841962476e-05 9.87849437798953e-05 0.0285034284870517 -1.10873637820875e-06 0.000155844241797079 0.0487503586184322
0.1238 1.36333841962476e-05 9.87849437798953e-05 0.0285034284870517 -1.40287875093992e-06 0.000156772817293919 0.0487449308400824
0.1239 1.36333841962476e-05 9.87849437798953e-05 0.0285034284870517 -1.63842467650388e-06 0.000157805337783138 0.0487421342060796
0.124 1.36333841962476e-05 9.87849437798953e-05 0.0285034284870517 -1.61755632017798e-06 0.000158909824696193 0.0487415975663704
0.1241 0.000219292472079484 0.000105508924857626 0.0282703035752132 0.000323793924081705 0.000164557174123705 0.048422306818887
0.1242 0.000219292472079484 0.000105508924857626 0.0282703035752132 0.000319003788019304 0.000165742200368812 0.0484327958171359
0.1243 0.000219292472079484 0.000105508924857626 0.0282703035752132 0.000315161688079791 0.000166846850355071 0.0484455071270791
0.1244 0.000219292472079484 0.000105508924857626 0.0282703035752132 0.000312045724914832 0.000167782003710614 0.0484601889640189
0.1245 0.000219292472079484 0.000105508924857626 0.0282703035752132 0.000309624220903608 0.0001684691197857 0.0484765023178036
0.1246 9.67831721244201e-05 7.81519127862447e-05 0.0288729187126598 0.000117793440930784 0.000119763102679245 0.0495686676210113
0.1247 9.67831721244201e-05 7.81519127862447e-05 0.0288729187126598 0.000119465446007655 0.000120414660461671 0.0495697122807131
0.1248 9.67831721244201e-05 7.81519127862447e-05 0.0288729187126598 0.000121414591324496 0.000121091409064455 0.0495728701005984
0.1249 9.67831721244201e-05 7.81519127862447e-05 0.0288729187126598 0.000123588045706481 0.000121966943742618 0.0495777552596676
0.125 9.67831721244201e-05 7.81519127862447e-05 0.0288729187126598 0.000125720225403163 0.000123012114311506 0.0495842201759027
0.1251 -6.62784780116874e-05 4.40401962673256e-05 0.0298694472048036 -0.000119697719916176 5.44672762978407e-05 0.05116762952706
0.1252 -6.62784780116874e-05 4.40401962673256e-05 0.0298694472048036 -0.000114086045541801 5.68242465648062e-05 0.0511495390961642
0.1253 -6.62784780116874e-05 4.40401962673256e-05 0.0298694472048036 -0.000108778070476429 5.90922793781785e-05 0.0511341624345445
0.1254 -6.62784780116874e-05 4.40401962673256e-05 0.0298694472048036 -0.000103789570301106 6.12701535667177e-05 0.0511214753611456
0.1255 -6.62784780116874e-05 4.40401962673256e-05 0.0298694472048036 -9.90767414548807e-05 6.34089258295665e-05 0.0511113159059694
0.1256 -1.43260150963254e-05 8.36065302643299e-05 0.0302486576911711 -2.16955754586877e-05 0.000125593280880197 0.0517350202367233
0.1257 -1.43260150963254e-05 8.36065302643299e-05 0.0302486576911711 -1.86167779669953e-05 0.000126625306882252 0.0517192322817557
0.1258 -1.43260150963254e-05 8.36065302643299e-05 0.0302486576911711 -1.55884468987501e-05 0.000127598064861062 0.0517066873814141
0.1259 -1.43260150963254e-05 8.36065302643299e-05 0.0302486576911711 -1.25364290030549e-05 0.000128550211229622 0.0516975486483616
0.126 -1.43260150963254e-05 8.36065302643299e-05 0.0302486576911711 -9.49300896884198e-06 0.000129515818255059 0.0516918077857503
0.1261 0.000227551160166874 5.6211447810397e-05 0.029891301770877 0.000356242792218995 7.75374432693073e-05 0.05120378478921
0.1262 0.000227551160166874 5.6211447810397e-05 0.029891301770877 0.000353200757304764 7.92901354177027e-05 0.0512138338350864
0.1263 0.000227551160166874 5.6211447810397e-05 0.029891301770877 0.00035039064580222 8.08984962852614e-05 0.051226519794235
0.1264 0.000227551160166874 5.6211447810397e-05 0.029891301770877 0.000347819822615651 8.23153877779833e-05 0.0512416066583429
0.1265 0.000227551160166874 5.6211447810397e-05 0.029891301770877 0.000345673255915123 8.3669616742064e-05 0.0512585125166782
0.1266 0.000188262201329915 4.9853084489654e-05 0.0304125115691827 0.00027109603648637 5.66777353476008e-05 0.0522136623730172
0.1267 0.000188262201329915 4.9853084489654e-05 0.0304125115691827 0.000270824176910156 5.84340891717601e-05 0.0522181338494534
0.1268 0.000188262201329915 4.9853084489654e-05 0.0304125115691827 0.00027054922208162 6.00678489725685e-05 0.052224905662005
0.1269 0.000188262201329915 4.9853084489654e-05 0.0304125115691827 0.000270136110119226 6.15793344385744e-05 0.0522337466433956
0.127 0.000188262201329915 4.9853084489654e-05 0.0304125115691827 0.000269558796423836 6.29859564233962e-05 0.0522442930751189
0.1271 -7.71707487912696e-05 0.000122556605967434 0.0314995712625032 -0.000141194757792103 0.000178660587915716 0.054009221668677
0.1272 -7.71707487912696e-05 0.000122556605967434 0.0314995712625032 -0.000135361756618758 0.000178022920738784 0.0539915680047771
0.1273 -7.71707487912696e-05 0.000122556605967434 0.0314995712625032 -0.000130286548887048 0.000177256886439416 0.0539765926556434
0.1274 -7.71707487912696e-05 0.000122556605967434 0.0314995712625032 -0.000125497383300382 0.000176512374705401 0.0539639743456145
0.1275 -7.71707487912696e-05 0.000122556605967434 0.0314995712625032 -0.000120761940352515 0.000175636402177098 0.0539535839913262
0.1276 -4.7488431311788e-05 0.000169079431403436 0.0319022666784998 -7.49442804556075e-05 0.000250021587880726 0.0546113419269734
0.1277 -4.7488431311788e-05 0.000169079431403436 0.0319022666784998 -7.15423934193989e-05 0.000247527210151902 0.0545942842800987
0.1278 -4.7488431311788e-05 0.000169079431403436 0.0319022666784998 -6.86711987912028e-05 0.000244880110152372 0.054580607912855
0.1279 -4.7488431311788e-05 0.000169079431403436 0.0319022666784998 -6.63623948041025e-05 0.000242100754131941 0.0545704469412267
0.128 -4.7488431311788e-05 0.000169079431403436 0.0319022666784998 -6.46414606832337e-05 0.000239373514781923 0.0545639554831989
0.1281 0.000236330361013174 7.01604359830326e-05 0.0313046680773071 0.000363335470903757 8.86635930623562e-05 0.0536954003327621
0.1282 0.000236330361013174 7.01604359830326e-05 0.0313046680773071 0.000357576245379101 8.83586429504223e-05 0.0537127730441261
0.1283 0.000236330361013174 7.01604359830326e-05 0.0313046680773071 0.000351840607536653 8.82149165854089e-05 0.0537325349555211
0.1284 0.000236330361013174 7.01604359830326e-05 0.0313046680773071 0.000346193946321787 8.8054541533642e-05 0.0537543837161297
0.1285 0.000236330361013174 7.01604359830326e-05 0.0313046680773071 0.000340673052857477 8.79754318471263e-05 0.0537780835962469
0.1286 0.000156718198754382 0.000198167304905936 0.0322476161817551 0.000200821864614016 0.000293042542560388 0.0554724617030689
0.1287 0.000156718198754382 0.000198167304905936 0.0322476161817551 0.000197376475907876 0.000289914408739072 0.0554717881749079
0.1288 0.000156718198754382 0.000198167304905936 0.0322476161817551 0.000193534759562609 0.000286603443233037 0.0554743130645164
0.1289 0.000156718198754382 0.000198167304905936 0.0322476161817551 0.000189815335404083 0.000283695856813416 0.0554789740711467
0.129 0.000156718198754382 0.000198167304905936 0.0322476161817551 0.000186595832078877 0.000281551472814439 0.055484932589463
0.1291 -2.49944905585815e-05 0.000159160419447531 0.0332977502869571 -8.07633534024814e-05 0.000227204732433814 0.0571306228086211
0.1292 -2.49944905585815e-05 0.000159160419447531 0.0332977502869571 -7.87840612507838e-05 0.000226644908253589 0.0571089635148095
0.1293 -2.49944905585815e-05 0.000159160419447531 0.0332977502869571 -7.68560328436569e-05 0.000226000398043698 0.057089628841929
0.1294 -2.49944905585815e-05 0.000159160419447531 0.0332977502869571 -7.48266382338399e-05 0.000225591713254336 0.0570721742343067
0.1295 -2.49944905585815e-05 0.000159160419447531 0.0332977502869571 -7.26549060022442e-05 0.000225414030564827 0.0570562392627895
0.1296 -3.34885360341592e-05 0.000139801659426759 0.0336108036181319 -6.20439677189035e-05 0.000211011016340039 0.0575257482175458
0.1297 -3.34885360341592e-05 0.000139801659426759 0.0336108036181319 -5.98103977256705e-05 0.000210820141167633 0.0575053431976781
0.1298 -3.34885360341592e-05 0.000139801659426759 0.0336108036181319 -5.7429714913211e-05 0.000210424936695745 0.0574881001654103
0.1299 -3.34885360341592e-05 0.000139801659426759 0.0336108036181319 -5.50003072529207e-05 0.000209939940842749 0.0574742086748427
0.13 -3.34885360341592e-05 0.000139801659426759 0.0336108036181319 -5.26198845823318e-05 0.000209535241462977 0.0574636752043754
0.1301 0.000286124335048106 0.000191287306399355 0.0331155643493728 0.000448679350465754 0.000284079883424968 0.0567389816090488
0.1302 0.000286124335048106 0.000191287306399355 0.0331155643493728 0.000442680176985049 0.000282191943653653 0.0567483737585564
0.1303 0.000286124335048106 0.000191287306399355 0.0331155643493728 0.000437117109192398 0.000280297188619132 0.0567606642355949
0.1304 0.000286124335048106 0.000191287306399355 0.0331155643493728 0.000431974736252063 0.00027832340939918 0.0567758227901521
0.1305 0.000286124335048106 0.000191287306399355 0.0331155643493728 0.000427123619155522 0.000276350439154069 0.0567936283120823
0.1306 0.000479222409684981 0.000110580950423677 0.0332516206361899 0.000712080966078808 0.000143416620772356 0.0571314924377579
0.1307 0.000479222409684981 0.000110580950423677 0.0332516206361899 0.00070243734491517 0.00014399642426346 0.0571483447923543
0.1308 0.000479222409684981 0.000110580950423677 0.0332516206361899 0.000693184972520719 0.000144709711451039 0.0571669366307792
0.1309 0.000479222409684981 0.000110580950423677 0.0332516206361899 0.000684447461846391 0.000145489099717783 0.0571868116491849
0.131 0.000479222409684981 0.000110580950423677 0.0332516206361899 0.000676258010658633 0.00014641689252419 0.0572078129408521
0.1311 -5.18928934913119e-05 0.000119411153823521 0.0346433014090867 -0.000132865116980895 0.00017865090768402 0.0595072492063717
0.1312 -5.18928934913119e-05 0.000119411153823521 0.0346433014090867 -0.000127046531406547 0.000179914424704891 0.0594902852609236
0.1313 -5.18928934913119e-05 0.000119411153823521 0.0346433014090867 -0.000121540264108057 0.000181226690679294 0.0594760528680012
0.1314 -5.18928934913119e-05 0.000119411153823521 0.0346433014090867 -0.000116049568580792 0.000182779943143754 0.0594640334634003
0.1315 -5.18928934913119e-05 0.000119411153823521 0.0346433014090867 -0.000110312095572231 0.000184601989230002 0.0594543312485222
0.1316 -0.000150852121179144 0.000135780173693012 0.0353268469745548 -0.000235418617341651 0.000209926788659278 0.0605027197447447
0.1317 -0.000150852121179144 0.000135780173693012 0.0353268469745548 -0.000227799057911736 0.000211387955263067 0.0604792740653537
0.1318 -0.000150852121179144 0.000135780173693012 0.0353268469745548 -0.000220661172286995 0.000212638952959356 0.0604593299389755
0.1319 -0.000150852121179144 0.000135780173693012 0.0353268469745548 -0.000214107136372396 0.000213703934903039 0.0604430542864569
0.132 -0.000150852121179144 0.000135780173693012 0.0353268469745548 -0.000208135521035102 0.000214658549243509 0.0604305174906395
0.1321 0.000331257179288444 0.000150916178600505 0.0347491972432907 0.000523540573975306 0.000231206300533113 0.0595677827913871
0.1322 0.000331257179288444 0.000150916178600505 0.0347491972432907 0.000516866023301444 0.00023185717925478 0.0595787858357476
0.1323 0.000331257179288444 0.000150916178600505 0.0347491972432907 0.000510795319684184 0.00023245293050797 0.0595929025396009
0.1324 0.000331257179288444 0.000150916178600505 0.0347491972432907 0.000505180421590849 0.000232827157100455 0.0596097827626995
0.1325 0.000331257179288444 0.000150916178600505 0.0347491972432907 0.000499501862766096 0.000232862892406834 0.0596292646913657
0.1326 0.00062962865695465 0.000204967227673502 0.0346441884159144 0.000953893306861109 0.00030816511901175 0.0595749815527024
0.1327 0.00062962865695465 0.000204967227673502 0.0346441884159144 0.000942075090812894 0.0003067274235896 0.0595999074537239
0.1328 0.00062962865695465 0.000204967227673502 0.0346441884159144 0.000931420150475818 0.000305469687268367 0.0596262034492864
0.1329 0.00062962865695465 0.000204967227673502 0.0346441884159144 0.000921680190545323 0.00030441485905298 0.0596537270846917
0.133 0.00062962865695465 0.000204967227673502 0.0346441884159144 0.000912722537410487 0.000303524960839038 0.0596819903392035
0.1331 -1.41483765774842e-05 0.000187615437485881 0.0363000043922696 -7.4075754267789e-05 0.000284318714367471 0.0624295837023686
0.1332 -1.41483765774842e-05 0.000187615437485881 0.0363000043922696 -6.5893246284184e-05 0.000284262633516407 0.062410704430071
0.1333 -1.41483765774842e-05 0.000187615437485881 0.0363000043922696 -5.8476696819653e-05 0.000284373906836784 0.0623941219652708
0.1334 -1.41483765774842e-05 0.000187615437485881 0.0363000043922696 -5.16739909696164e-05 0.000284515420178814 0.0623796887852626
0.1335 -1.41483765774842e-05 0.000187615437485881 0.0363000043922696 -4.54034702747471e-05 0.000284593337782436 0.0623672635093198
0.1336 -0.000160506181472779 0.000202047775846905 0.0371665865184558 -0.00025086595790427 0.000313067742621125 0.0636917834019021
0.1337 -0.000160506181472779 0.000202047775846905 0.0371665865184558 -0.000241944764518078 0.000312509256915486 0.0636607545722465
0.1338 -0.000160506181472779 0.000202047775846905 0.0371665865184558 -0.000233178385902501 0.000312118103971573 0.0636328768287173
0.1339 -0.000160506181472779 0.000202047775846905 0.0371665865184558 -0.000224717111759394 0.000311831731496601 0.0636082351998877
0.134 -0.000160506181472779 0.000202047775846905 0.0371665865184558 -0.000216535720442054 0.000311526263302983 0.0635869282485734
0.1341 0.000131940202659126 0.000252459283312803 0.0366991697742605 0.000206254730830235 0.000395837784163237 0.0629499332858104
0.1342 0.000131940202659126 0.000252459283312803 0.0366991697742605 0.000206686835641309 0.000394095866293719 0.0629485191963342
0.1343 0.000131940202659126 0.000252459283312803 0.0366991697742605 0.000207167779132914 0.000392640169013272 0.0629504934055187
0.1344 0.000131940202659126 0.000252459283312803 0.0366991697742605 0.000207743937102007 0.000391424682396041 0.0629557256537242
0.1345 0.000131940202659126 0.000252459283312803 0.0366991697742605 0.000208332906747771 0.000390297918994396 0.062963939977956
0.1346 0.000411742373582122 -6.79754612835837e-05 0.0364028418616439 0.000628069171895856 -0.000112752199918463 0.0625711378307581
0.1347 0.000411742373582122 -6.79754612835837e-05 0.0364028418616439 0.000621762669600042 -0.000105994892710527 0.0625914286534391
0.1348 0.000411742373582122 -6.79754612835837e-05 0.0364028418616439 0.000615672783840991 -9.97533223806307e-05 0.0626135456808174
0.1349 0.000411742373582122 -6.79754612835837e-05 0.0364028418616439 0.000609696094890753 -9.42469015417975e-05 0.0626370667110034
0.135 0.000411742373582122 -6.79754612835837e-05 0.0364028418616439 0.000603720905666704 -8.93302146222715e-05 0.0626617462542691
0.1351 5.36105266985788e-05 0.000113046909055485 0.0376366084422294 4.91553656960177e-05 0.000190537598490338 0.0646736827105963
0.1352 5.36105266985788e-05 0.000113046909055485 0.0376366084422294 5.24590620506202e-05 0.0001900745948906 0.0646643810731844
0.1353 5.36105266985788e-05 0.000113046909055485 0.0376366084422294 5.495935037437e-05 0.000189772650704657 0.0646576977615495
0.1354 5.36105266985788e-05 0.000113046909055485 0.0376366084422294 5.66612327772272e-05 0.000189584846853693 0.0646534955084702
0.1355 5.36105266985788e-05 0.000113046909055485 0.0376366084422294 5.82912537835948e-05 0.000189127443724996 0.0646513503276014
0.1356 -9.69441241104947e-05 0.000203003906443131 0.038519269142342 -0.000162557595357571 0.000310744985298247 0.0660432628593119
0.1357 -9.69441241104947e-05 0.000203003906443131 0.038519269142342 -0.000156741085207851 0.000308310557587364 0.0660201471025416
0.1358 -9.69441241104947e-05 0.000203003906443131 0.038519269142342 -0.00015104866281958 0.00030605390475046 0.0659998166356199
0.1359 -9.69441241104947e-05 0.000203003906443131 0.038519269142342 -0.000145507347932063 0.000303919505116237 0.0659823367644159
0.136 -9.69441241104947e-05 0.000203003906443131 0.038519269142342 -0.000140279236991492 0.000301803719263253 0.0659679956418816
0.1361 4.92226958721528e-05 0.000132616290895293 0.0381798431833856 6.99970694360463e-05 0.000191422066870896 0.06545902345961
0.1362 4.92226958721528e-05 0.000132616290895293 0.0381798431833856 7.15272203515577e-05 0.000190838779207401 0.0654604264691182
0.1363 4.92226958721528e-05 0.000132616290895293 0.0381798431833856 7.29856744751468e-05 0.000190151141552911 0.0654649396018527
0.1364 4.92226958721528e-05 0.000132616290895293 0.0381798431833856 7.44142911511067e-05 0.000189590396191606 0.0654726512936292
0.1365 4.92226958721528e-05 0.000132616290895293 0.0381798431833856 7.59821467395392e-05 0.000189270730667148 0.0654834852919195
0.1366 8.28458243033608e-05 0.000105200233798449 0.038779492339276 0.000101454791925682 0.000149853213162477 0.0665680136242167
0.1367 8.28458243033608e-05 0.000105200233798449 0.038779492339276 0.000103097910555848 0.000150441291068036 0.0665670862418469
0.1368 8.28458243033608e-05 0.000105200233798449 0.038779492339276 0.000104747626658905 0.000151163314698659 0.066569480766221
0.1369 8.28458243033608e-05 0.000105200233798449 0.038779492339276 0.000106331611705075 0.000152003530297316 0.0665748443239611
0.137 8.28458243033608e-05 0.000105200233798449 0.038779492339276 0.000107680889057431 0.000152882887838389 0.066582766781959
0.1371 1.87680324078921e-05 0.000169215417849086 0.0394650172138515 -1.20254863642666e-06 0.000261992982014907 0.0677494572825336
0.1372 1.87680324078921e-05 0.000169215417849086 0.0394650172138515 9.39036704756895e-07 0.000260788997594468 0.0677412139519981
0.1373 1.87680324078921e-05 0.000169215417849086 0.0394650172138515 2.549873990339e-06 0.000259691075294912 0.0677354798212476
0.1374 1.87680324078921e-05 0.000169215417849086 0.0394650172138515 3.60936989953793e-06 0.000258619390470943 0.0677318822759146
0.1375 1.87680324078921e-05 0.000169215417849086 0.0394650172138515 4.29474657744419e-06 0.000257790731774849 0.0677300001360837
0.1376 -6.48343638997896e-06 0.00020394616297436 0.040110124513489 -3.37913720588541e-05 0.000310354290004838 0.0688243754994273
0.1377 -6.48343638997896e-06 0.00020394616297436 0.040110124513489 -3.27496736716983e-05 0.000309567000173445 0.0688062817933622
0.1378 -6.48343638997896e-06 0.00020394616297436 0.040110124513489 -3.1792641364372e-05 0.000309149329582554 0.0687905903743379
0.1379 -6.48343638997896e-06 0.00020394616297436 0.040110124513489 -3.08198152750891e-05 0.000309044219289966 0.0687773593886754
0.138 -6.48343638997896e-06 0.00020394616297436 0.040110124513489 -2.9766166230415e-05 0.000309222234284549 0.068766771168368
0.1381 5.23215533970374e-05 0.000206079187539651 0.0399714737998513 5.47428031636527e-05 0.000319024673286632 0.0685654487960914
0.1382 5.23215533970374e-05 0.000206079187539651 0.0399714737998513 5.45286494305304e-05 0.000319318050434163 0.0685640846478923
0.1383 5.23215533970374e-05 0.000206079187539651 0.0399714737998513 5.45040685960409e-05 0.00031938408698477 0.0685655955891646
0.1384 5.23215533970374e-05 0.000206079187539651 0.0399714737998513 5.45031668385915e-05 0.000319560246636373 0.06856978939557
0.1385 5.23215533970374e-05 0.000206079187539651 0.0399714737998513 5.45174459914329e-05 0.000319795029234183 0.0685773260327371
0.1386 4.39043987295229e-05 0.000212805254137217 0.0402784600814828 3.28292978405255e-05 0.000330802529349866 0.0691676395934699
0.1387 4.39043987295229e-05 0.000212805254137217 0.0402784600814828 3.28792550838423e-05 0.000330608879422093 0.0691713129407846
0.1388 4.39043987295229e-05 0.000212805254137217 0.0402784600814828 3.26681477224224e-05 0.000330458421897242 0.0691774034942897
0.1389 4.39043987295229e-05 0.000212805254137217 0.0402784600814828 3.2194303031959e-05 0.000330312907431821 0.0691857335203818
0.139 4.39043987295229e-05 0.000212805254137217 0.0402784600814828 3.12838083213084e-05 0.000330307654743885 0.0691965906151651
0.1391 1.94605067479225e-05 0.000130291149894479 0.0409302511972774 -6.15527622016451e-06 0.000196560419876447 0.0703243385132437
0.1392 1.94605067479225e-05 0.000130291149894479 0.0409302511972774 -6.6244000948546e-06 0.000198889236034951 0.0703202036749076
0.1393 1.94605067479225e-05 0.000130291149894479 0.0409302511972774 -7.11612602698691e-06 0.000200810345257361 0.0703182649459471
0.1394 1.94605067479225e-05 0.000130291149894479 0.0409302511972774 -7.57515052868252e-06 0.000202545294700665 0.0703182590232035
0.1395 1.94605067479225e-05 0.000130291149894479 0.0409302511972774 -8.19118458369409e-06 0.000204096272720889 0.0703199855507157
0.1396 1.77865654592398e-05 0.000164764997648606 0.0414674083412531 -6.43257376336585e-06 0.000259802980034729 0.0712079301386218
0.1397 1.77865654592398e-05 0.000164764997648606 0.0414674083412531 -7.27303828114374e-06 0.000260591314689925 0.0711971569526199
0.1398 1.77865654592398e-05 0.000164764997648606 0.0414674083412531 -7.83698319154407e-06 0.000261416565688562 0.0711886629465705
0.1399 1.77865654592398e-05 0.000164764997648606 0.0414674083412531 -7.98772758491665e-06 0.000262221618909252 0.071182545754567
0.14 1.77865654592398e-05 0.000164764997648606 0.0414674083412531 -7.73650781458435e-06 0.000262995810878105 0.0711787996796461
0.1401 6.47271935353949e-05 0.000353878604830422 0.0412052941017253 6.65845763712332e-05 0.000565719262740178 0.0707713747943159
0.1402 6.47271935353949e-05 0.000353878604830422 0.0412052941017253 6.62149521376928e-05 0.000560914334593746 0.0707794690046189
0.1403 6.47271935353949e-05 0.000353878604830422 0.0412052941017253 6.58666025971508e-05 0.000556354166477095 0.0707901083022631
0.1404 6.47271935353949e-05 0.000353878604830422 0.0412052941017253 6.53108724843266e-05 0.000552283401046477 0.0708028072212824
0.1405 6.47271935353949e-05 0.000353878604830422 0.0412052941017253 6.48744751809067e-05 0.00054866163040768 0.0708176720846985
0.1406 1.52098963617494e-05 0.000257591654497145 0.0417194072678255 -2.34750885447827e-05 0.000389152210077002 0.0717494142074489
0.1407 1.52098963617494e-05 0.000257591654497145 0.0417194072678255 -2.17291843980481e-05 0.000388773366181614 0.0717541846234893
0.1408 1.52098963617494e-05 0.000257591654497145 0.0417194072678255 -1.96104459442385e-05 0.000388141239734978 0.0717621107212675
0.1409 1.52098963617494e-05 0.000257591654497145 0.0417194072678255 -1.87270105374352e-05 0.000387211240511203 0.0717725465118951
0.141 1.52098963617494e-05 0.000257591654497145 0.0417194072678255 -1.85064168207663e-05 0.000386045593275288 0.0717848640126663
0.1411 -3.90808162634627e-05 4.55718475689036e-05 0.0427029391791681 -0.0001034150560877 4.6873573209848e-05 0.0733997673875981
0.1412 -3.90808162634627e-05 4.55718475689036e-05 0.0427029391791681 -0.000102008504951582 5.22378881523316e-05 0.0733868163971256
0.1413 -3.90808162634627e-05 4.55718475689036e-05 0.0427029391791681 -0.000100769737049347 5.78241975368945e-05 0.0733760205144068
0.1414 -3.90808162634627e-05 4.55718475689036e-05 0.0427029391791681 -9.98519269052494e-05 6.32832751541976e-05 0.0733670921372203
0.1415 -3.90808162634627e-05 4.55718475689036e-05 0.0427029391791681 -9.92037528783901e-05 6.85468012623299e-05 0.0733598440147334
0.1416 -5.35033449127443e-05 8.61878236818076e-05 0.0433971594305021 -0.000113175195242261 0.000140267264954118 0.0745015454824927
0.1417 -5.35033449127443e-05 8.61878236818076e-05 0.0433971594305021 -0.000112187758449693 0.000143608778343933 0.074477015811634
0.1418 -5.35033449127443e-05 8.61878236818076e-05 0.0433971594305021 -0.000111027029821227 0.000146614865491213 0.0744547675932012
0.1419 -5.35033449127443e-05 8.61878236818076e-05 0.0433971594305021 -0.000109562943703887 0.000149308520468051 0.0744348956101512
0.142 -5.35033449127443e-05 8.61878236818076e-05 0.0433971594305021 -0.000107719003373284 0.000151716580557085 0.0744175296361372
0.1421 -2.06059437876255e-05 0.000220298959938773 0.0431172105204961 -6.20335373254112e-05 0.00035383559104068 0.0739835200752656
0.1422 -2.06059437876255e-05 0.000220298959938773 0.0431172105204961 -6.036465691179e-05 0.000351995765179437 0.0739783679935487
0.1423 -2.06059437876255e-05 0.000220298959938773 0.0431172105204961 -5.85052147903318e-05 0.000349889555753176 0.0739759253721309
0.1424 -2.06059437876255e-05 0.000220298959938773 0.0431172105204961 -5.65801944524933e-05 0.000347684699035673 0.0739763164878295
0.1425 -2.06059437876255e-05 0.000220298959938773 0.0431172105204961 -5.47086143275434e-05 0.000345362087347942 0.0739794967995244
0.1426 2.1537531231147e-05 0.000232105339879072 0.0434433030836516 -9.49432434161634e-08 0.000350801280627966 0.0746292793183032
0.1427 2.1537531231147e-05 0.000232105339879072 0.0434433030836516 4.74182104822672e-07 0.000348289407841238 0.0746279295100286
0.1428 2.1537531231147e-05 0.000232105339879072 0.0434433030836516 7.34578951098634e-07 0.00034609318189367 0.074629664761782
0.1429 2.1537531231147e-05 0.000232105339879072 0.0434433030836516 6.84556069961598e-07 0.000344078258233137 0.0746343251667801
0.143 2.1537531231147e-05 0.000232105339879072 0.0434433030836516 2.53189380525949e-07 0.000342299554137817 0.0746416330428766
0.1431 2.33543820932948e-05 9.96009506938947e-05 0.0440896564629031 -1.22561248004604e-05 0.000123668206427248 0.0757575438027305
0.1432 2.33543820932948e-05 9.96009506938947e-05 0.0440896564629031 -1.31499662705115e-05 0.000126204485433305 0.0757501661550851
0.1433 2.33543820932948e-05 9.96009506938947e-05 0.0440896564629031 -1.42507251210722e-05 0.000128778196557459 0.0757452848960528
0.1434 2.33543820932948e-05 9.96009506938947e-05 0.0440896564629031 -1.55652498776385e-05 0.000131499200585713 0.0757426596864288
0.1435 2.33543820932948e-05 9.96009506938947e-05 0.0440896564629031 -1.69529396321352e-05 0.000134206975295319 0.0757417634937321
0.1436 1.35941870710661e-05 7.51944654175915e-05 0.0446914179488271 -2.77278936742854e-05 0.000102128519763827 0.0767817830180768
